Sun's Radiance,887,12,3 (E_SKILL_TYPE_RECOVERY),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,10 (E_SKILL_TEKISEI_CATEGORY_RECOVERY_HP),3 (Heal),4 (CostSupporting),,2 (1 ally),3 (E_SKILL_ENABLE_SCENE_ALL_SCENE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,100,,,,,,,,,,,,,,10,16,,,,0,FALSE,FALSE,,,,722,,,,,,,,,,,,,,FALSE,FALSE,,,sk_923,0 (E_SKILL_HIT_STAMP_TYPE_NONE),482,57968,10 (E_SKILL_ICON_RECOVERY),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Diamrita,888,30,3 (E_SKILL_TYPE_RECOVERY),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,10 (E_SKILL_TEKISEI_CATEGORY_RECOVERY_HP),3 (Heal),4 (CostSupporting),,2 (1 ally),3 (E_SKILL_ENABLE_SCENE_ALL_SCENE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,100,,,,,,,,,,,,,,500,8,,,,0,FALSE,FALSE,,,,1240,,,,,,,,,,,,,,FALSE,FALSE,,,sk_906,0 (E_SKILL_HIT_STAMP_TYPE_NONE),411,54450,10 (E_SKILL_ICON_RECOVERY),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Qadištu Entropy,889,0,13 (E_SKILL_TYPE_EXTRA_ATK),7 (Almighty),32 (Invalid),32 (Invalid),32 (Invalid),-3,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),2,2,,50,0,0,255,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,2 (Enemy),,,,890,38 (E_SKILL_EXTRA_EFFECT_USE_ALLPRESS),,,,,,,,,,,,FALSE,FALSE,,,sk_750,9 (E_SKILL_HIT_STAMP_TYPE_ALL),276,80210,7 (E_SKILL_ICON_ALL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,7 (Almighty),,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_890,890,0,3 (E_SKILL_TYPE_RECOVERY),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,10 (E_SKILL_TEKISEI_CATEGORY_RECOVERY_HP),4 (CostSupporting),,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,400,15,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,sk_751,0 (E_SKILL_HIT_STAMP_TYPE_NONE),276,59965,10 (E_SKILL_ICON_RECOVERY),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,1,,,,,
Honey Trap,891,0,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,230,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,2450,,,,,,,,,,,,,,TRUE,FALSE,,,sk_counter,2 (E_SKILL_HIT_STAMP_TYPE_SLASH),999,103026,0 (E_SKILL_ICON_PHISICS),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),23,,,,,,,
Vinyl Bomb,892,0,1 (E_SKILL_TYPE_MAGIC_ATK),7 (Almighty),32 (Invalid),32 (Invalid),32 (Invalid),,7 (E_SKILL_TEKISEI_CATEGORY_ALL),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,2450,,81 (E_SKILL_EXTRA_EFFECT_RETURN_DAMAGE),,,,,,,,,,,,TRUE,FALSE,,,sk_704,9 (E_SKILL_HIT_STAMP_TYPE_ALL),999,103027,7 (E_SKILL_ICON_ALL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,7 (Almighty),23,,,,,,,
Adversary,893,0,1 (E_SKILL_TYPE_MAGIC_ATK),7 (Almighty),32 (Invalid),32 (Invalid),32 (Invalid),,7 (E_SKILL_TEKISEI_CATEGORY_ALL),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,230,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,2450,,,,,,,,,,,,,,TRUE,FALSE,,,sk_723,9 (E_SKILL_HIT_STAMP_TYPE_ALL),999,103028,7 (E_SKILL_ICON_ALL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,7 (Almighty),23,,,,,,,
Golden Ring,894,0,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,2450,,,,,,,,,,,,,,TRUE,FALSE,,,sk_counter,2 (E_SKILL_HIT_STAMP_TYPE_SLASH),999,103029,0 (E_SKILL_ICON_PHISICS),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),23,,,,,,,
Burning Aspiration,895,0,1 (E_SKILL_TYPE_MAGIC_ATK),1 (Fire),32 (Invalid),32 (Invalid),32 (Invalid),,1 (E_SKILL_TEKISEI_CATEGORY_FIRE),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,2450,,,,,,,,,,,,,,TRUE,FALSE,,,sk_101,3 (E_SKILL_HIT_STAMP_TYPE_FIRE),999,103030,1 (E_SKILL_ICON_FIRE),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1 (Fire),23,,,,,,,
Wrath of Oyamatsumi,896,0,1 (E_SKILL_TYPE_MAGIC_ATK),2 (Ice),32 (Invalid),32 (Invalid),32 (Invalid),,2 (E_SKILL_TEKISEI_CATEGORY_ICE),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,2450,,,,,,,,,,,,,,TRUE,FALSE,,,sk_201,4 (E_SKILL_HIT_STAMP_TYPE_ICE),999,103031,2 (E_SKILL_ICON_ICE),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,2 (Ice),23,,,,,,,
Guardian Beast,897,0,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,2450,,,,,,,,,,,,,,TRUE,FALSE,,,sk_301,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),999,103032,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),23,,,,,,,
Tempest,898,0,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,2450,,,,,,,,,,,,,,TRUE,FALSE,,,sk_401,6 (E_SKILL_HIT_STAMP_TYPE_WIND),999,103033,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),23,,,,,,,
Righteous Sentence,899,0,1 (E_SKILL_TYPE_MAGIC_ATK),5 (Light),32 (Invalid),32 (Invalid),32 (Invalid),,5 (E_SKILL_TEKISEI_CATEGORY_LIGHT),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,2450,,,,,,,,,,,,,,TRUE,FALSE,,,sk_601,7 (E_SKILL_HIT_STAMP_TYPE_LIGHT),999,103034,5 (E_SKILL_ICON_LIGHT),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,5 (Light),23,,,,,,,
Death's Door,900,0,1 (E_SKILL_TYPE_MAGIC_ATK),6 (Dark),32 (Invalid),32 (Invalid),32 (Invalid),,6 (E_SKILL_TEKISEI_CATEGORY_DARK),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,2450,,,,,,,,,,,,,,TRUE,FALSE,,,sk_501,8 (E_SKILL_HIT_STAMP_TYPE_DARK),999,103035,6 (E_SKILL_ICON_DARK),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,6 (Dark),23,,,,,,,
Primordial Parturition,901,66,9 (E_SKILL_TYPE_CALL),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,4 (self),0 (E_SKILL_ENABLE_SCENE_NOT_USE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,CallReinforcement,0 (E_SKILL_HIT_STAMP_TYPE_NONE),180,69962,11 (E_SKILL_ICON_SPECIAL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,,,,,,
Bufu,902,10,1 (E_SKILL_TYPE_MAGIC_ATK),2 (Ice),32 (Invalid),32 (Invalid),32 (Invalid),Name_YuzuruAtsuta2 (1150),2 (E_SKILL_TEKISEI_CATEGORY_ICE),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,130,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,220,,,,,,,,,,,,,,FALSE,FALSE,,,Npc609_sk_200,4 (E_SKILL_HIT_STAMP_TYPE_ICE),578,15961,2 (E_SKILL_ICON_ICE),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,2 (Ice),8,,,,,,,
Rakunda,903,8,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),Name_YuzuruAtsuta2 (1150),9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,-1,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,612,,,,,,,,,,,,,,FALSE,FALSE,,,Npc609_sk_949,0 (E_SKILL_HIT_STAMP_TYPE_NONE),752,63962,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),43,,,,,,,
Gram Slice,904,10,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),Name_YuzuruAtsuta2 (1150),0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,30,140,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,220,,,,,,,,,,,,,,FALSE,FALSE,,,Npc609_sk_030,2 (E_SKILL_HIT_STAMP_TYPE_SLASH),160,3965,0 (E_SKILL_ICON_PHISICS),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),23,,,,,,,
Charge,905,10,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),Name_YuzuruAtsuta2 (1150),9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,1220,,1 (E_SKILL_EXTRA_EFFECT_BATKX2),,,,,,,,,,,,FALSE,FALSE,,,Npc609_sk_956,0 (E_SKILL_HIT_STAMP_TYPE_NONE),392,64963,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Bufula,906,20,1 (E_SKILL_TYPE_MAGIC_ATK),2 (Ice),32 (Invalid),32 (Invalid),32 (Invalid),Name_YuzuruAtsuta2 (1150),2 (E_SKILL_TEKISEI_CATEGORY_ICE),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,220,,,,,,,,,,,,,,FALSE,FALSE,,,Npc609_sk_201,4 (E_SKILL_HIT_STAMP_TYPE_ICE),580,15962,2 (E_SKILL_ICON_ICE),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,2 (Ice),8,,,,,,,
Qadištu Entropy,907,0,8 (E_SKILL_TYPE_SPECIAL_ATK),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,4 (self),0 (E_SKILL_ENABLE_SCENE_NOT_USE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,2 (Enemy),,,,,38 (E_SKILL_EXTRA_EFFECT_USE_ALLPRESS),,,,,,,,,,,,FALSE,FALSE,,,NoAction,0 (E_SKILL_HIT_STAMP_TYPE_NONE),276,47965,7 (E_SKILL_ICON_ALL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,,,,,,
Carnage Fang,908,20,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),Name_YuzuruAtsuta3 (1153),0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,260,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,737,,,,,,3 (E_OVERWRITE_CONDITION_CRITICAL),,1 (E_OVERWRITE_FORMULA_VAL),400,,,,,FALSE,FALSE,,,Npc609_sk_064,2 (E_SKILL_HIT_STAMP_TYPE_SLASH),347,3966,0 (E_SKILL_ICON_PHISICS),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),29,,,,,,,
Sun's Radiance,909,12,3 (E_SKILL_TYPE_RECOVERY),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),Name_YuzuruAtsuta3 (1153),10 (E_SKILL_TEKISEI_CATEGORY_RECOVERY_HP),3 (Heal),4 (CostSupporting),,2 (1 ally),3 (E_SKILL_ENABLE_SCENE_ALL_SCENE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,100,,,,,,,,,,,,,,100,30,,,,0,FALSE,FALSE,,,,722,,,,,,,,,,,,,,FALSE,FALSE,,,Npc609_sk_923,0 (E_SKILL_HIT_STAMP_TYPE_NONE),482,57969,10 (E_SKILL_ICON_RECOVERY),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Witness Me,910,5,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),Name_YuzuruAtsuta3 (1153),9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,,2,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,9 (E_SKILL_EXTRA_EFFECT_PROVOKE_3TURN),,,,,,,,,,,,FALSE,FALSE,,,Npc609_sk_970,0 (E_SKILL_HIT_STAMP_TYPE_NONE),364,64964,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Hama,911,15,1 (E_SKILL_TYPE_MAGIC_ATK),5 (Light),32 (Invalid),32 (Invalid),32 (Invalid),Name_YuzuruAtsuta3 (1153),5 (E_SKILL_TEKISEI_CATEGORY_LIGHT),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,140,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,317,,,,,,2 (E_OVERWRITE_CONDITION_WEAK),,2 (E_OVERWRITE_FORMULA_DEATH),40,,,,,FALSE,FALSE,,,Npc609_sk_600,7 (E_SKILL_HIT_STAMP_TYPE_LIGHT),513,33960,5 (E_SKILL_ICON_LIGHT),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,5 (Light),8,,,,,,,
Mahamaon,912,40,1 (E_SKILL_TYPE_MAGIC_ATK),5 (Light),32 (Invalid),32 (Invalid),32 (Invalid),Name_IchiroDazai2 (1151),5 (E_SKILL_TEKISEI_CATEGORY_LIGHT),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,135,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,1922,,,,,,2 (E_OVERWRITE_CONDITION_WEAK),,2 (E_OVERWRITE_FORMULA_DEATH),30,,,,,FALSE,FALSE,,,Npc611_sk_604,7 (E_SKILL_HIT_STAMP_TYPE_LIGHT),677,35961,5 (E_SKILL_ICON_LIGHT),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,5 (Light),8,,,,,,,
Mirage Shot,913,15,1 (E_SKILL_TYPE_MAGIC_ATK),1 (Fire),32 (Invalid),32 (Invalid),32 (Invalid),Name_IchiroDazai2 (1151),1 (E_SKILL_TEKISEI_CATEGORY_FIRE),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,75,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,760,,,,,,,,,,,,,,FALSE,FALSE,,,Npc611_sk_121,3 (E_SKILL_HIT_STAMP_TYPE_FIRE),107,9961,1 (E_SKILL_ICON_FIRE),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1 (Fire),6,,,,,,,
Zanma,914,20,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),Name_IchiroDazai2 (1151),4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,578,,,,,,,,,,,,,,FALSE,FALSE,,,Npc611_sk_401,6 (E_SKILL_HIT_STAMP_TYPE_WIND),228,27960,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),8,,,,,,,
Trafuri,915,6,8 (E_SKILL_TYPE_SPECIAL_ATK),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),Name_IchiroDazai2 (1151),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,24 (E_SKILL_EXTRA_EFFECT_ESCAPE),,,,,,,,,,,,FALSE,FALSE,,,Npc611_sk_981,0 (E_SKILL_HIT_STAMP_TYPE_NONE),468,71962,11 (E_SKILL_ICON_SPECIAL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,,,,,,
Cautious Cheer,916,50,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),Name_IchiroDazai2 (1151),9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,1,1,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,Npc611_sk_964,0 (E_SKILL_HIT_STAMP_TYPE_NONE),165,65963,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Toxic Cloud,917,25,2 (E_SKILL_TYPE_NODAMAGE_ATK),8 (Poison),32 (Invalid),32 (Invalid),32 (Invalid),Name_IchiroDazai2 (1151),8 (E_SKILL_TEKISEI_CATEGORY_NODAMAGE_ATK),2 (Affliction),5 (CostAttacking),,1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,840,,,,,,,,,,,,,,FALSE,FALSE,,,Npc611_sk_803,0 (E_SKILL_HIT_STAMP_TYPE_NONE),458,53964,8 (E_SKILL_ICON_NODAMAGE_ATK),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),29,,,,,,,
